"HelpUri","ResolvedCommandName","DisplayName","ReferencedCommand","ResolvedCommand","Definition","Options","Description","OutputType","Name","CommandType","Source","Version","Visibility","ModuleName","Module","RemotingCapability","Parameters","ParameterSets"
"",,,,,"Remove-AzApplicationGatewayAuthenticationCertificate
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Remove-AzApplicationGatewayAuthenticationCertificate","Cmdlet","Az.Network","4.15.0","Public","Az.Network","Az.Network","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Remove-AzApplicationGatewayAutoscaleConfiguration
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Remove-AzApplicationGatewayAutoscaleConfiguration","Cmdlet","Az.Network","4.15.0","Public","Az.Network","Az.Network","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Remove-AzApplicationGatewayBackendAddressPool
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Remove-AzApplicationGatewayBackendAddressPool","Cmdlet","Az.Network","4.15.0","Public","Az.Network","Az.Network","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Remove-AzApplicationGatewayBackendHttpSetting
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Remove-AzApplicationGatewayBackendHttpSetting","Cmdlet","Az.Network","4.15.0","Public","Az.Network","Az.Network","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Remove-AzApplicationGatewayClientAuthConfiguration
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Remove-AzApplicationGatewayClientAuthConfiguration","Cmdlet","Az.Network","4.15.0","Public","Az.Network","Az.Network","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Remove-AzApplicationGatewayConnectionDraining
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Remove-AzApplicationGatewayConnectionDraining","Cmdlet","Az.Network","4.15.0","Public","Az.Network","Az.Network","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Remove-AzApplicationGatewayCustomError
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Remove-AzApplicationGatewayCustomError","Cmdlet","Az.Network","4.15.0","Public","Az.Network","Az.Network","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Remove-AzApplicationGatewayFirewallPolicy
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Remove-AzApplicationGatewayFirewallPolicy","Cmdlet","Az.Network","4.15.0","Public","Az.Network","Az.Network","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Remove-AzApplicationGatewayFrontendIPConfig
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Remove-AzApplicationGatewayFrontendIPConfig","Cmdlet","Az.Network","4.15.0","Public","Az.Network","Az.Network","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Remove-AzApplicationGatewayFrontendPort
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Remove-AzApplicationGatewayFrontendPort","Cmdlet","Az.Network","4.15.0","Public","Az.Network","Az.Network","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Remove-AzApplicationGatewayHttpListener
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Remove-AzApplicationGatewayHttpListener","Cmdlet","Az.Network","4.15.0","Public","Az.Network","Az.Network","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Remove-AzApplicationGatewayHttpListenerCustomError
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Remove-AzApplicationGatewayHttpListenerCustomError","Cmdlet","Az.Network","4.15.0","Public","Az.Network","Az.Network","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Remove-AzApplicationGatewayIdentity
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Remove-AzApplicationGatewayIdentity","Cmdlet","Az.Network","4.15.0","Public","Az.Network","Az.Network","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Remove-AzApplicationGatewayIPConfiguration
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Remove-AzApplicationGatewayIPConfiguration","Cmdlet","Az.Network","4.15.0","Public","Az.Network","Az.Network","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Remove-AzApplicationGatewayPrivateLinkConfiguration
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Remove-AzApplicationGatewayPrivateLinkConfiguration","Cmdlet","Az.Network","4.15.0","Public","Az.Network","Az.Network","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Remove-AzApplicationGatewayProbeConfig
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Remove-AzApplicationGatewayProbeConfig","Cmdlet","Az.Network","4.15.0","Public","Az.Network","Az.Network","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Remove-AzApplicationGatewayRedirectConfiguration
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Remove-AzApplicationGatewayRedirectConfiguration","Cmdlet","Az.Network","4.15.0","Public","Az.Network","Az.Network","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Remove-AzApplicationGatewayRequestRoutingRule
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Remove-AzApplicationGatewayRequestRoutingRule","Cmdlet","Az.Network","4.15.0","Public","Az.Network","Az.Network","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Remove-AzApplicationGatewayRewriteRuleSet
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Remove-AzApplicationGatewayRewriteRuleSet","Cmdlet","Az.Network","4.15.0","Public","Az.Network","Az.Network","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Remove-AzApplicationGatewaySslCertificate
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Remove-AzApplicationGatewaySslCertificate","Cmdlet","Az.Network","4.15.0","Public","Az.Network","Az.Network","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Remove-AzApplicationGatewaySslPolicy
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Remove-AzApplicationGatewaySslPolicy","Cmdlet","Az.Network","4.15.0","Public","Az.Network","Az.Network","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Remove-AzApplicationGatewaySslProfile
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Remove-AzApplicationGatewaySslProfile","Cmdlet","Az.Network","4.15.0","Public","Az.Network","Az.Network","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Remove-AzApplicationGatewaySslProfilePolicy
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Remove-AzApplicationGatewaySslProfilePolicy","Cmdlet","Az.Network","4.15.0","Public","Az.Network","Az.Network","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Remove-AzApplicationGatewayTrustedClientCertificate
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Remove-AzApplicationGatewayTrustedClientCertificate","Cmdlet","Az.Network","4.15.0","Public","Az.Network","Az.Network","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Remove-AzApplicationGatewayTrustedRootCertificate
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Remove-AzApplicationGatewayTrustedRootCertificate","Cmdlet","Az.Network","4.15.0","Public","Az.Network","Az.Network","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Remove-AzApplicationGatewayUrlPathMapConfig
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Remove-AzApplicationGatewayUrlPathMapConfig","Cmdlet","Az.Network","4.15.0","Public","Az.Network","Az.Network","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Remove-AzApplicationInsights
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Remove-AzApplicationInsights","Cmdlet","Az.ApplicationInsights","1.3.0","Public","Az.ApplicationInsights","Az.ApplicationInsights","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Remove-AzApplicationInsightsApiKey
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Remove-AzApplicationInsightsApiKey","Cmdlet","Az.ApplicationInsights","1.3.0","Public","Az.ApplicationInsights","Az.ApplicationInsights","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Remove-AzApplicationInsightsContinuousExport
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Remove-AzApplicationInsightsContinuousExport","Cmdlet","Az.ApplicationInsights","1.3.0","Public","Az.ApplicationInsights","Az.ApplicationInsights","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Remove-AZApplicationInsightsLinkedStorageAccount
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Remove-AZApplicationInsightsLinkedStorageAccount","Cmdlet","Az.ApplicationInsights","1.3.0","Public","Az.ApplicationInsights","Az.ApplicationInsights","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Remove-AzApplicationSecurityGroup
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Remove-AzApplicationSecurityGroup","Cmdlet","Az.Network","4.15.0","Public","Az.Network","Az.Network","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Remove-AzAppServiceEnvironment
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Remove-AzAppServiceEnvironment","Cmdlet","Az.Websites","2.10.0","Public","Az.Websites","Az.Websites","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Remove-AzAppServicePlan
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Remove-AzAppServicePlan","Cmdlet","Az.Websites","2.10.0","Public","Az.Websites","Az.Websites","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Remove-AzAttestation
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Remove-AzAttestation","Cmdlet","Az.Attestation","1.0.0","Public","Az.Attestation","Az.Attestation","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Remove-AzAttestationPolicySigner
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Remove-AzAttestationPolicySigner","Cmdlet","Az.Attestation","1.0.0","Public","Az.Attestation","Az.Attestation","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Remove-AzAutomationAccount
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Remove-AzAutomationAccount","Cmdlet","Az.Automation","1.7.3","Public","Az.Automation","Az.Automation","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Remove-AzAutomationCertificate
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Remove-AzAutomationCertificate","Cmdlet","Az.Automation","1.7.3","Public","Az.Automation","Az.Automation","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Remove-AzAutomationConnection
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Remove-AzAutomationConnection","Cmdlet","Az.Automation","1.7.3","Public","Az.Automation","Az.Automation","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Remove-AzAutomationConnectionType
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Remove-AzAutomationConnectionType","Cmdlet","Az.Automation","1.7.3","Public","Az.Automation","Az.Automation","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Remove-AzAutomationCredential
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Remove-AzAutomationCredential","Cmdlet","Az.Automation","1.7.3","Public","Az.Automation","Az.Automation","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Remove-AzAutomationDscConfiguration
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Remove-AzAutomationDscConfiguration","Cmdlet","Az.Automation","1.7.3","Public","Az.Automation","Az.Automation","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Remove-AzAutomationDscNodeConfiguration
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Remove-AzAutomationDscNodeConfiguration","Cmdlet","Az.Automation","1.7.3","Public","Az.Automation","Az.Automation","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Remove-AzAutomationHybridWorkerGroup
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Remove-AzAutomationHybridWorkerGroup","Cmdlet","Az.Automation","1.7.3","Public","Az.Automation","Az.Automation","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Remove-AzAutomationModule
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Remove-AzAutomationModule","Cmdlet","Az.Automation","1.7.3","Public","Az.Automation","Az.Automation","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Remove-AzAutomationRunbook
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Remove-AzAutomationRunbook","Cmdlet","Az.Automation","1.7.3","Public","Az.Automation","Az.Automation","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
